ANNEE;DEP;CINSEE;SEXE;AGE_CL1;PA
2015;99;97551;M;79;17,8283854246313
2015;99;97551;M;8;48,6661842551702
2015;99;97551;M;80;25,7711203356395
2015;99;97551;M;81;18,4352935027003
2015;99;97551;M;82;11,9071132915545
2015;99;97551;M;83;18,9848767468261
2015;99;97551;M;84;7,31748790520482
2015;99;97551;M;85;5,26713143651178
2015;99;97551;M;86;5,32116319202269
2015;99;97551;M;87;9,52570438427115
2015;99;97551;M;88;14,2585060888954
2015;99;97551;M;89;8,65359926716086
2015;99;97551;M;9;50,0135138539072
2015;99;97551;M;90;6,19762156567341
2015;99;97551;M;91;6,20407652735545
2015;99;97551;M;92;2,95509325636363
2015;99;97551;M;93;3,2654518861763
2015;99;97551;M;94;1,84424036817227
2015;99;97551;M;95;0,484976552659646
2015;99;97551;M;96;0,171564807416871
2015;99;97551;M;97;2,68930076707898
2015;99;97551;M;98;0
2015;99;97551;M;99;2,00009841810116
2015;99;98436;F;0;9,04376072459854
2015;99;98436;F;1;7,02102434122935
2015;99;98436;F;10;11
2015;99;98436;F;11;13,3092647735029
2015;99;98436;F;12;16,865731457714
2015;99;98436;F;13;14
2015;99;98436;F;14;12,4022363126278
2015;99;98436;F;15;18,2452496401966
2015;99;98436;F;16;20
2015;99;98436;F;17;13,9805775671266
2015;99;98436;F;18;15
2015;99;98436;F;19;11,7429050316568
2015;99;98436;F;2;12
2015;99;98436;F;20;5
2015;99;98436;F;21;4,331684372155
2015;99;98436;F;22;7
2015;99;98436;F;23;6,04232011269778
2015;99;98436;F;24;2
2015;99;98436;F;25;6,27278952370398
2015;99;98436;F;26;9
2015;99;98436;F;27;7
2015;99;98436;F;28;8
2015;99;98436;F;29;7,22557386383414
2015;99;98436;F;3;11
2015;99;98436;F;30;9
2015;99;98436;F;31;12
2015;99;98436;F;32;10,1762653952464
2015;99;98436;F;33;9
2015;99;98436;F;34;9
2015;99;98436;F;35;3
2015;99;98436;F;36;8
2015;99;98436;F;37;17,2024356857873
2015;99;98436;F;38;16,4624319113791
2015;99;98436;F;39;20
2015;99;98436;F;4;9
2015;99;98436;F;40;15,51690396294
2015;99;98436;F;41;16,4540476717521
2015;99;98436;F;42;24,5434106879402
2015;99;98436;F;43;19
2015;99;98436;F;44;22,7295554743614
2015;99;98436;F;45;20,0341787359212
2015;99;98436;F;46;22
2015;99;98436;F;47;21,3329987977631
2015;99;98436;F;48;17,2348412054125
2015;99;98436;F;49;21
2015;99;98436;F;5;9,78583073499613
2015;99;98436;F;50;13
2015;99;98436;F;51;19
2015;99;98436;F;52;13
2015;99;98436;F;53;19,5992888074834
2015;99;98436;F;54;14,4448137087747
2015;99;98436;F;55;27
2015;99;98436;F;56;16,1364061036147
2015;99;98436;F;57;22
2015;99;98436;F;58;19,9874372836202
2015;99;98436;F;59;15
2015;99;98436;F;6;11,9110863117967
2015;99;98436;F;60;20
2015;99;98436;F;61;11,8485816724133
2015;99;98436;F;62;16,575182093773
2015;99;98436;F;63;20,4006959034596
2015;99;98436;F;64;12
2015;99;98436;F;65;14
2015;99;98436;F;66;20
2015;99;98436;F;67;16
2015;99;98436;F;68;14,9832336588297
2015;99;98436;F;69;6,27368831750937
2015;99;98436;F;7;15
2015;99;98436;F;70;13,7720007728785
2015;99;98436;F;71;6
2015;99;98436;F;72;7,71060746326111
2015;99;98436;F;73;9
2015;99;98436;F;74;5
2015;99;98436;F;75;10
2015;99;98436;F;76;7
2015;99;98436;F;77;4,61838751588948
2015;99;98436;F;78;10
2015;99;98436;F;79;1
2015;99;98436;F;8;11,0953876862768
2015;99;98436;F;80;3
2015;99;98436;F;81;4
2015;99;98436;F;82;4,93084684223868
2015;99;98436;F;83;3,49487544456497
2015;99;98436;F;84;11
2015;99;98436;F;85;7,35808164696209
2015;99;98436;F;86;2,38198077888228
2015;99;98436;F;87;6,07034127321094
2015;99;98436;F;88;5
2015;99;98436;F;89;3
2015;99;98436;F;9;11,5917992098257
2015;99;98436;F;90;7,86989655974321
2015;99;98436;F;91;10
2015;99;98436;F;92;6
2015;99;98436;F;93;5,48429593630135
2015;99;98436;F;94;5
2015;99;98436;F;95;2
2015;99;98436;F;96;1,44371309690177
2015;99;98436;F;97;1
2015;99;98436;F;98;1
2015;99;98436;F;99;2,25460679107346
2015;99;98436;M;0;6,35061297053471
2015;99;98436;M;1;10,2081409182865
2015;99;98436;M;10;13
2015;99;98436;M;11;22
2015;99;98436;M;12;19,3016873360611
2015;99;98436;M;13;13,3853492469061
2015;99;98436;M;14;21,5553488128353
2015;99;98436;M;15;25
2015;99;98436;M;16;23
2015;99;98436;M;17;17
2015;99;98436;M;18;17,4501521144994
2015;99;98436;M;19;16
2015;99;98436;M;2;7,14619319047779
2015;99;98436;M;20;17
2015;99;98436;M;21;11,5875262808986
2015;99;98436;M;22;12,6997658691835
2015;99;98436;M;23;6
2015;99;98436;M;24;11
2015;99;98436;M;25;9,00101885385811
2015;99;98436;M;26;4
2015;99;98436;M;27;8
2015;99;98436;M;28;4
2015;99;98436;M;29;11
2015;99;98436;M;3;10
2015;99;98436;M;30;8
2015;99;98436;M;31;12
2015;99;98436;M;32;11
2015;99;98436;M;33;15
2015;99;98436;M;34;8,44462535134517
2015;99;98436;M;35;11
2015;99;98436;M;36;9
2015;99;98436;M;37;13,5032185553573
2015;99;98436;M;38;7
2015;99;98436;M;39;8,45208640163764
2015;99;98436;M;4;11,7572693389375
2015;99;98436;M;40;14,3331981480587
2015;99;98436;M;41;18,7770845408086
2015;99;98436;M;42;11,3875899021514
2015;99;98436;M;43;19
2015;99;98436;M;44;18
2015;99;98436;M;45;21
2015;99;98436;M;46;21
2015;99;98436;M;47;29,1455444057938
2015;99;98436;M;48;17
2015;99;98436;M;49;23
2015;99;98436;M;5;16,7680153714027
2015;99;98436;M;50;28,8186491075903
2015;99;98436;M;51;13
2015;99;98436;M;52;9
2015;99;98436;M;53;15,9747629056219
2015;99;98436;M;54;19,2666141537484
2015;99;98436;M;55;14
2015;99;98436;M;56;13,5411483976059
2015;99;98436;M;57;15,9666095012799
2015;99;98436;M;58;15
2015;99;98436;M;59;22,3543097435031
2015;99;98436;M;6;10,4349068060983
2015;99;98436;M;60;12
2015;99;98436;M;61;15,3811369235627
2015;99;98436;M;62;12
2015;99;98436;M;63;12,517259897897
2015;99;98436;M;64;9
2015;99;98436;M;65;19
2015;99;98436;M;66;24
2015;99;98436;M;67;14
2015;99;98436;M;68;16
2015;99;98436;M;69;5,28830437548459
2015;99;98436;M;7;11,4541303243022
2015;99;98436;M;70;8,38506110711023
2015;99;98436;M;71;9,22857329924591
2015;99;98436;M;72;6
2015;99;98436;M;73;4
2015;99;98436;M;74;9
2015;99;98436;M;75;4,88818974490277
2015;99;98436;M;76;5
2015;99;98436;M;77;7
2015;99;98436;M;78;9
2015;99;98436;M;79;6,19973211572506
2015;99;98436;M;8;9
2015;99;98436;M;80;10,3427288869862
2015;99;98436;M;81;2
2015;99;98436;M;82;2,42032948439009
2015;99;98436;M;83;6,26670262613334
2015;99;98436;M;84;4
2015;99;98436;M;85;2,73162994836457
2015;99;98436;M;86;2
2015;99;98436;M;87;3
2015;99;98436;M;88;2,98579652770422
2015;99;98436;M;89;2
2015;99;98436;M;9;16
2015;99;98436;M;90;6
2015;99;98436;M;91;1,99203822482377
2015;99;98436;M;92;1,49727934109978
2015;99;98436;M;93;0,689119634684175
2015;99;98436;M;94;2,43379663513042
2015;99;98436;M;95;1
2015;99;98436;M;96;0
2015;99;98436;M;97;0
2015;99;98436;M;98;0,38169867452234
2015;99;98436;M;99;0
2016;99;97551;F;0;28,023099782998
2016;99;97551;F;1;39,416675342226
2016;99;97551;F;10;46,3602359801364
2016;99;97551;F;11;49,7070656347404
2016;99;97551;F;12;37,6393848257052
2016;99;97551;F;13;45,3602842771319
2016;99;97551;F;14;42,4649469828469
2016;99;97551;F;15;44,3972616737235
2016;99;97551;F;16;52,1160712971303
2016;99;97551;F;17;44,3951718457036
2016;99;97551;F;18;36,6742723942768
2016;99;97551;F;19;32,0380879359496
2016;99;97551;F;2;46,3602359801364
2016;99;97551;F;20;50,1858464342736
2016;99;97551;F;21;44,3951718457036
2016;99;97551;F;22;37,6742240972814
2016;99;97551;F;23;40,5347221199902
2016;99;97551;F;24;42,0317944862771
2016;99;97551;F;25;40,5347221199902
2016;99;97551;F;26;45,1403786644035
2016;99;97551;F;27;49,3198435496007
2016;99;97551;F;28;56,1882654309668
2016;99;97551;F;29;46,1502976302394
2016;99;97551;F;3;42,4798690457133
2016;99;97551;F;30;35,7091599628485
2016;99;97551;F;31;45,6802778231316
2016;99;97551;F;32;40,5347221199902
2016;99;97551;F;33;55,9980378723633
2016;99;97551;F;34;57,2890459508527
2016;99;97551;F;35;63,6974204742703
2016;99;97551;F;36;55,0114085914153
2016;99;97551;F;37;58,8718583171286
2016;99;97551;F;38;44,4773115563664
2016;99;97551;F;39;46,3465143678581
2016;99;97551;F;4;47,360187683141
2016;99;97551;F;40;57,9067458857003
2016;99;97551;F;41;54,7120223925622
2016;99;97551;F;42;42,9538137106461
2016;99;97551;F;43;39,6200131573383
2016;99;97551;F;44;58,9234608606931
2016;99;97551;F;45;67,3974757351435
2016;99;97551;F;46;58,606955360357
2016;99;97551;F;47;62,732308042842
2016;99;97551;F;48;63,1418333162097
2016;99;97551;F;49;67,0275464578054
2016;99;97551;F;5;39,8257631449629
2016;99;97551;F;50;64,6625329056986
2016;99;97551;F;51;62,732308042842
2016;99;97551;F;52;68,9478793787515
2016;99;97551;F;53;55,9765210228436
2016;99;97551;F;54;49,2207340028452
2016;99;97551;F;55;56,9764727258481
2016;99;97551;F;56;72,3834323571253
2016;99;97551;F;57;58,600712682322
2016;99;97551;F;58;39,5696096885619
2016;99;97551;F;59;73,3485447885537
2016;99;97551;F;6;48,0309395278897
2016;99;97551;F;60;54,0822697028225
2016;99;97551;F;61;67,4693436628196
2016;99;97551;F;62;61,7671956114136
2016;99;97551;F;63;71,4589279017257
2016;99;97551;F;64;60,8020831799853
2016;99;97551;F;65;75,2787696514104
2016;99;97551;F;66;61,9218558151406
2016;99;97551;F;67;91,6856809856921
2016;99;97551;F;68;71,9513721985588
2016;99;97551;F;69;69,0832953127778
2016;99;97551;F;7;62,732308042842
2016;99;97551;F;70;64,9846429013413
2016;99;97551;F;71;60,7949369947708
2016;99;97551;F;72;45,3602842771319
2016;99;97551;F;73;47,1159517321858
2016;99;97551;F;74;33,8042510220156
2016;99;97551;F;75;32,8138226685635
2016;99;97551;F;76;29,9184853742785
2016;99;97551;F;77;32,2886565537834
2016;99;97551;F;78;37,804551340215
2016;99;97551;F;79;35,7566868990301
2016;99;97551;F;8;58,1575387015159
2016;99;97551;F;80;26,1244076540669
2016;99;97551;F;81;26,1086674926127
2016;99;97551;F;82;29,57088933491
2016;99;97551;F;83;25,096080291211
2016;99;97551;F;84;19,3022486285668
2016;99;97551;F;85;23,3784967128375
2016;99;97551;F;86;21,1022603371423
2016;99;97551;F;87;21,4482718499808
2016;99;97551;F;88;11,7272222394544
2016;99;97551;F;89;12,5433676972119
2016;99;97551;F;9;47,478588248007
2016;99;97551;F;90;15,6575972614108
2016;99;97551;F;91;16,007223742626
2016;99;97551;F;92;11,1498996687494
2016;99;97551;F;93;11,7418851298204
2016;99;97551;F;94;5,01604459367531
2016;99;97551;F;95;5,6605689876588
2016;99;97551;F;96;6,82635320292032
2016;99;97551;F;97;3,127484438979
2016;99;97551;F;98;3,10511318301411
2016;99;97551;F;99;5,83730005055182
2016;99;97551;M;0;36,6742723942768
2016;99;97551;M;1;31,8487102371352
2016;99;97551;M;10;50,7488744497027
2016;99;97551;M;11;55,9765210228436
2016;99;97551;M;12;46,5757286593998
2016;99;97551;M;13;50,1604010999053
2016;99;97551;M;14;45,5679175415031
2016;99;97551;M;15;44,4300111172798
2016;99;97551;M;16;47,9143235768285
2016;99;97551;M;17;39,5696096885619
2016;99;97551;M;18;56,9416334542719
2016;99;97551;M;19;50,3987147152152
2016;99;97551;M;2;31,9183887802876
2016;99;97551;M;20;30,0313326540357
2016;99;97551;M;21;43,0102505073187
2016;99;97551;M;22;29,9184853742785
2016;99;97551;M;23;46,0450208789074
2016;99;97551;M;24;43,4433228524172
2016;99;97551;M;25;43,7926482941604
2016;99;97551;M;26;37,8761015038384
2016;99;97551;M;27;42,238078982279
2016;99;97551;M;28;43,972591754433
2016;99;97551;M;29;35,0249605733332
2016;99;97551;M;3;46,3253967085602
2016;99;97551;M;30;35,1727719956821
2016;99;97551;M;31;42,5064612894089
2016;99;97551;M;32;40,5457337447111
2016;99;97551;M;33;48,8580744099775
2016;99;97551;M;34;42,4649469828469
2016;99;97551;M;35;45,3602842771319
2016;99;97551;M;36;52,1160712971303
2016;99;97551;M;37;47,2905091399886
2016;99;97551;M;38;53,0811837285586
2016;99;97551;M;39;47,7279577652086
2016;99;97551;M;4;45,74288839487
2016;99;97551;M;40;50,2206857058498
2016;99;97551;M;41;37,3014457768329
2016;99;97551;M;42;40,5347221199902
2016;99;97551;M;43;48,2556215714169
2016;99;97551;M;44;59,2036298235909
2016;99;97551;M;45;57,3533582517219
2016;99;97551;M;46;67,4557922217983
2016;99;97551;M;47;49,4137410014718
2016;99;97551;M;48;56,9416334542719
2016;99;97551;M;49;55,0114085914153
2016;99;97551;M;5;50,3204746337801
2016;99;97551;M;50;52,2119663642204
2016;99;97551;M;51;62,7671473144182
2016;99;97551;M;52;57,0759677591076
2016;99;97551;M;53;40,9569539669449
2016;99;97551;M;54;60,7697571166234
2016;99;97551;M;55;47,2905091399886
2016;99;97551;M;56;43,4300594142752
2016;99;97551;M;57;55,5436315212916
2016;99;97551;M;58;42,8858209917558
2016;99;97551;M;59;55,9765210228436
2016;99;97551;M;6;44,5120580295812
2016;99;97551;M;60;54,0462961599869
2016;99;97551;M;61;46,5495971370237
2016;99;97551;M;62;48,2556215714169
2016;99;97551;M;63;58,9417836133716
2016;99;97551;M;64;50,1858464342736
2016;99;97551;M;65;66,5927577685553
2016;99;97551;M;66;74,8836740262287
2016;99;97551;M;67;65,3234303534263
2016;99;97551;M;68;53,0811837285586
2016;99;97551;M;69;57,9565581788461
2016;99;97551;M;7;33,1664227883387
2016;99;97551;M;70;64,3888498320505
2016;99;97551;M;71;52,1160712971303
2016;99;97551;M;72;32,8391385905873
2016;99;97551;M;73;36,6742723942768
2016;99;97551;M;74;37,3967588876874
2016;99;97551;M;75;30,8851075806609
2016;99;97551;M;76;24,1415584526709
2016;99;97551;M;77;19,3022486285668
2016;99;97551;M;78;21,683046539745
2016;99;97551;M;79;22,1975859228518
2016;99;97551;M;8;56,125828088487
2016;99;97551;M;80;18,4070614933815
2016;99;97551;M;81;19,3022486285668
2016;99;97551;M;82;11,5813491771401
2016;99;97551;M;83;27,1256523615534
2016;99;97551;M;84;15,6730777650337
2016;99;97551;M;85;18,4323774154052
2016;99;97551;M;86;13,5115740399967
2016;99;97551;M;87;6,75578701999837
2016;99;97551;M;88;9,33045582369198
2016;99;97551;M;89;5,79603733496256
2016;99;97551;M;9;63,0112038188623
2016;99;97551;M;90;2,96526259052805
2016;99;97551;M;91;1,82727179372398
2016;99;97551;M;92;3,10483431708305
2016;99;97551;M;93;2,89533729428501
2016;99;97551;M;94;3,47912983562108
2016;99;97551;M;95;2,88603074466406
2016;99;97551;M;96;0
2016;99;97551;M;97;0,990428353452117
2016;99;97551;M;98;0,833870501024649
2016;99;97551;M;99;0
2016;99;98436;F;0;8,89605441502739
2016;99;98436;F;1;6,91525086978042
2016;99;98436;F;10;10,83117679691
2016;99;98436;F;11;12,8003594344869
2016;99;98436;F;12;15,7425162844704
2016;99;98436;F;13;14,7250556161231
2016;99;98436;F;14;11,8155023969631
2016;99;98436;F;15;17,6444934691155
2016;99;98436;F;16;20,4715426905413
2016;99;98436;F;17;13,2547112201342
2016;99;98436;F;18;15,6097299711209
2016;99;98436;F;19;10,7854910149676
2016;99;98436;F;2;12,2799614030374
2016;99;98436;F;20;5,75264962701613
2016;99;98436;F;21;3,90521709289234
2016;99;98436;F;22;7,1641814034092
2016;99;98436;F;23;6,22982188300904
2016;99;98436;F;24;2,42402965986345
2016;99;98436;F;25;6,04610705760954
2016;99;98436;F;26;9,62359194973778
2016;99;98436;F;27;7,01930625212973
2016;99;98436;F;28;7,93484130637849
2016;99;98436;F;29;7,00754974912756
2016;99;98436;F;3;10,8200796526382
2016;99;98436;F;30;9,28375753575755
2016;99;98436;F;31;11,965372956689
2016;99;98436;F;32;9,93821661451936
2016;99;98436;F;33;8,94240875741689
2016;99;98436;F;34;9,80336795810348
2016;99;98436;F;35;3,0016226904375
2016;99;98436;F;36;7,95741306927239
2016;99;98436;F;37;17,2143206161495
2016;99;98436;F;38;16,1621293327275
2016;99;98436;F;39;19,6476176606686
2016;99;98436;F;4;8,83888326707135
2016;99;98436;F;40;14,9311737355473
2016;99;98436;F;41;15,8243988908815
2016;99;98436;F;42;23,9792081007912
2016;99;98436;F;43;19,1987357031375
2016;99;98436;F;44;21,8736751056894
2016;99;98436;F;45;19,7272296842931
2016;99;98436;F;46;21,8733114734921
2016;99;98436;F;47;20,8380514886884
2016;99;98436;F;48;16,7734549819281
2016;99;98436;F;49;20,9207136819567
2016;99;98436;F;5;8,81604191265574
2016;99;98436;F;50;13,0311821761975
2016;99;98436;F;51;18,9502153654131
2016;99;98436;F;52;13,0643784848731
2016;99;98436;F;53;19,0650875711515
2016;99;98436;F;54;14,5352198558657
2016;99;98436;F;55;27,9347157594075
2016;99;98436;F;56;16,8303560937267
2016;99;98436;F;57;22,1473734504473
2016;99;98436;F;58;19,4459448183003
2016;99;98436;F;59;15,904922863167
2016;99;98436;F;6;10,8906625016627
2016;99;98436;F;60;20,8435060199105
2016;99;98436;F;61;11,1317251274295
2016;99;98436;F;62;16,1584682223459
2016;99;98436;F;63;20,5127710077179
2016;99;98436;F;64;12,0461849245556
2016;99;98436;F;65;14,0746768243299
2016;99;98436;F;66;20,1311617097201
2016;99;98436;F;67;16,5022312659201
2016;99;98436;F;68;14,7943701608391
2016;99;98436;F;69;6,77334728969094
2016;99;98436;F;7;14,6676124219824
2016;99;98436;F;70;13,4729009532934
2016;99;98436;F;71;6,07376910692508
2016;99;98436;F;72;7,04254810311503
2016;99;98436;F;73;9,06888366335793
2016;99;98436;F;74;5,75072610881364
2016;99;98436;F;75;10,1163252882621
2016;99;98436;F;76;7,06565594008814
2016;99;98436;F;77;4,65783710735873
2016;99;98436;F;78;10,9006396064587
2016;99;98436;F;79;1,05522684117395
2016;99;98436;F;8;10,8309103143525
2016;99;98436;F;80;3,02309975875113
2016;99;98436;F;81;4,02309975875115
2016;99;98436;F;82;4,55350521858659
2016;99;98436;F;83;3,00769991958375
2016;99;98436;F;84;11,4623719678956
2016;99;98436;F;85;7,6357040749384
2016;99;98436;F;86;2,20866917346222
2016;99;98436;F;87;6,00769991958381
2016;99;98436;F;88;5,86667748349584
2016;99;98436;F;89;3,40811650734401
2016;99;98436;F;9;10,8198208263305
2016;99;98436;F;90;7,019456422586
2016;99;98436;F;91;10,0194564225861
2016;99;98436;F;92;6,33591351608143
2016;99;98436;F;93;5,01945642258596
2016;99;98436;F;94;5,0000000000001
2016;99;98436;F;95;2,0194564225859
2016;99;98436;F;96;1,79788690572607
2016;99;98436;F;97;1,01945642258588
2016;99;98436;F;98;1,00000000000002
2016;99;98436;F;99;2,61229272233326
2016;99;98436;M;0;5,87401598575067
2016;99;98436;M;1;10,3187724896909
2016;99;98436;M;10;12,7775196077156
2016;99;98436;M;11;22,4605214509883
2016;99;98436;M;12;18,8347775842129
2016;99;98436;M;13;12,8692233963233
2016;99;98436;M;14;21,7074704525322
2016;99;98436;M;15;25,3532313145793
2016;99;98436;M;16;22,7401678729336
2016;99;98436;M;17;16,6605500683141
2016;99;98436;M;18;17,2622529583732
2016;99;98436;M;19;15,7683700332181
2016;99;98436;M;2;6,92013051179281
2016;99;98436;M;20;17,3011810709105
2016;99;98436;M;21;10,8196868123183
2016;99;98436;M;22;11,8963128193629
2016;99;98436;M;23;5,93092219661608
2016;99;98436;M;24;10,9688919025309
2016;99;98436;M;25;9,77851777933299
2016;99;98436;M;26;4,83447753345005
2016;99;98436;M;27;8,10273313652495
2016;99;98436;M;28;4,01931433035171
2016;99;98436;M;29;11,8781692201552
2016;99;98436;M;3;9,84644917264287
2016;99;98436;M;30;8,46253644818867
2016;99;98436;M;31;12,4782229946254
2016;99;98436;M;32;10,8883479626886
2016;99;98436;M;33;15,0700950213692
2016;99;98436;M;34;8,83681362010971
2016;99;98436;M;35;10,9461861256248
2016;99;98436;M;36;9,67503676848559
2016;99;98436;M;37;13,1010775754142
2016;99;98436;M;38;6,93862829827524
2016;99;98436;M;39;8,3647802107759
2016;99;98436;M;4;11,1642020938602
2016;99;98436;M;40;14,2811407451073
2016;99;98436;M;41;17,8630452176428
2016;99;98436;M;42;10,8772569291997
2016;99;98436;M;43;19,60023782739
2016;99;98436;M;44;18,8582926407035
2016;99;98436;M;45;21,6798860809817
2016;99;98436;M;46;20,7116908260027
2016;99;98436;M;47;29,2378226753754
2016;99;98436;M;48;16,9241280982907
2016;99;98436;M;49;23,7050730092931
2016;99;98436;M;5;15,7085793312498
2016;99;98436;M;50;27,950328271754
2016;99;98436;M;51;13,536011933851
2016;99;98436;M;52;8,98849041735092
2016;99;98436;M;53;15,1395525463007
2016;99;98436;M;54;19,7751962188323
2016;99;98436;M;55;14,4684546044539
2016;99;98436;M;56;12,9960451357363
2016;99;98436;M;57;15,5223575576126
2016;99;98436;M;58;15,8755780234899
2016;99;98436;M;59;22,5242247147958
2016;99;98436;M;6;9,85754020613176
2016;99;98436;M;60;12,4397424711295
2016;99;98436;M;61;15,5660447305854
2016;99;98436;M;62;12,6110423215513
2016;99;98436;M;63;12,0811832785431
2016;99;98436;M;64;9,08105577925556
2016;99;98436;M;65;19,1246664426931
2016;99;98436;M;66;24,1759397622385
2016;99;98436;M;67;14,1314474576858
2016;99;98436;M;68;16,1118489428657
2016;99;98436;M;69;5,05025610092072
2016;99;98436;M;7;11,7652655049689
2016;99;98436;M;70;8,93855567284648
2016;99;98436;M;71;9,02294958829498
2016;99;98436;M;72;6,02309168052915
2016;99;98436;M;73;4,04255618133701
2016;99;98436;M;74;9,08916894609252
2016;99;98436;M;75;4,72025570002889
2016;99;98436;M;76;5,37020036070038
2016;99;98436;M;77;7,04619951750228
2016;99;98436;M;78;9,07741244309035
2016;99;98436;M;79;6,40131662730927
2016;99;98436;M;8;8,87294812352116
2016;99;98436;M;80;10,6049323433941
2016;99;98436;M;81;2,36947787804388
2016;99;98436;M;82;2,64009410505829
2016;99;98436;M;83;6,47554444683935
2016;99;98436;M;84;4,01539983916746
2016;99;98436;M;85;2,73290659566573
2016;99;98436;M;86;2,00000000000004
2016;99;98436;M;87;3,40625801393479
2016;99;98436;M;88;2,00769991958373
2016;99;98436;M;89;2,03891284517176
2016;99;98436;M;9;15,754268150864
2016;99;98436;M;90;6,19055565479383
2016;99;98436;M;91;1,00000000000002
2016;99;98436;M;92;1,28286135984903
2016;99;98436;M;93;0,0662360154092312
2016;99;98436;M;94;2,27213766705249
2016;99;98436;M;95;1,21332895080561
2016;99;98436;M;96;0
2016;99;98436;M;97;0
2016;99;98436;M;98;0,289056962821633
2016;99;98436;M;99;0,614641658263281
2017;99;97551;F;0;28,6353990145946
2017;99;97551;F;1;39,5018934117858
2017;99;97551;F;10;47,5778125544837
2017;99;97551;F;11;50,1103666243353
2017;99;97551;F;12;38,3196921244917
2017;99;97551;F;13;46,2617307669065
2017;99;97551;F;14;43,5878297154717
2017;99;97551;F;15;45,1975855827338
2017;99;97551;F;16;53,0580352492962
2017;99;97551;F;17;45,8495088941424
2017;99;97551;F;18;37,9279259076023
2017;99;97551;F;19;32,4243548745699
2017;99;97551;F;2;47,1801180631681
2017;99;97551;F;20;51,0929228326556
2017;99;97551;F;21;45,1975855827338
2017;99;97551;F;22;38,3371121882854
2017;99;97551;F;23;42,0598304865726
2017;99;97551;F;24;42,4974066324882
2017;99;97551;F;25;42,2059261340492
2017;99;97551;F;26;46,0580068066668
2017;99;97551;F;27;50,5115855320772
2017;99;97551;F;28;57,0282003438594
2017;99;97551;F;29;46,1801417910541
2017;99;97551;F;3;43,2324731660932
2017;99;97551;F;30;36,3545797078511
2017;99;97551;F;31;46,6839868880855
2017;99;97551;F;32;41,3020287142445
2017;99;97551;F;33;57,2474052963341
2017;99;97551;F;34;58,1867514408934
2017;99;97551;F;35;64,8487097491398
2017;99;97551;F;36;56,1750577260728
2017;99;97551;F;37;59,9359287075383
2017;99;97551;F;38;45,1975855827338
2017;99;97551;F;39;45,4960036051932
2017;99;97551;F;4;48,412849740412
2017;99;97551;F;40;59,7500988021603
2017;99;97551;F;41;55,0231476659368
2017;99;97551;F;42;43,3252169602941
2017;99;97551;F;43;41,1869553802338
2017;99;97551;F;44;60,9184849158586
2017;99;97551;F;45;68,4879444106492
2017;99;97551;F;46;59,1512216939701
2017;99;97551;F;47;63,8661535408195
2017;99;97551;F;48;63,9003405364077
2017;99;97551;F;49;67,7963783741007
2017;99;97551;F;5;40,3803671859008
2017;99;97551;F;50;67,6428913624926
2017;99;97551;F;51;63,8661535408195
2017;99;97551;F;52;69,7614907907413
2017;99;97551;F;53;57,9708162908977
2017;99;97551;F;54;50,9660991039337
2017;99;97551;F;55;58,4742617272115
2017;99;97551;F;56;74,66181245174
2017;99;97551;F;57;58,953372499218
2017;99;97551;F;58;40,2848045411323
2017;99;97551;F;59;74,6742718323428
2017;99;97551;F;6;48,1452542076947
2017;99;97551;F;60;55,4909939147013
2017;99;97551;F;61;67,7963783741007
2017;99;97551;F;62;63,1850461675592
2017;99;97551;F;63;72,7091594157022
2017;99;97551;F;64;62,1338493255199
2017;99;97551;F;65;76,799001108846
2017;99;97551;F;66;63,8134789108105
2017;99;97551;F;67;94,2813489438635
2017;99;97551;F;68;72,7091594157022
2017;99;97551;F;69;70,5076687967961
2017;99;97551;F;7;64,0105124996357
2017;99;97551;F;70;66,149894236021
2017;99;97551;F;71;60,9311431878803
2017;99;97551;F;72;46,1801417910541
2017;99;97551;F;73;47,6267786619241
2017;99;97551;F;74;34,4021255632322
2017;99;97551;F;75;33,4740496376514
2017;99;97551;F;76;30,5819237471421
2017;99;97551;F;77;32,4243548745699
2017;99;97551;F;78;38,5466815143555
2017;99;97551;F;79;35,7856903957789
2017;99;97551;F;8;58,953372499218
2017;99;97551;F;80;26,5290176246481
2017;99;97551;F;81;26,5543341686916
2017;99;97551;F;82;30,5009720225243
2017;99;97551;F;83;25,4996515086326
2017;99;97551;F;84;20,1601159533833
2017;99;97551;F;85;23,8120292632229
2017;99;97551;F;86;20,7705646567868
2017;99;97551;F;87;21,9202348754049
2017;99;97551;F;88;11,863612823073
2017;99;97551;F;89;12,3942153293273
2017;99;97551;F;9;48,1452542076947
2017;99;97551;F;90;15,8288011635183
2017;99;97551;F;91;16,0036186993389
2017;99;97551;F;92;10,9160201219168
2017;99;97551;F;93;10,9889584451461
2017;99;97551;F;94;5,00802459997324
2017;99;97551;F;95;4,98571936483085
2017;99;97551;F;96;5,9586286100305
2017;99;97551;F;97;2,97298516900438
2017;99;97551;F;98;3,43648005885132
2017;99;97551;F;99;4,93809758564498
2017;99;97551;M;0;37,5118002624398
2017;99;97551;M;1;32,4243548745699
2017;99;97551;M;10;51,0929228326556
2017;99;97551;M;11;57,7013158166344
2017;99;97551;M;12;47,1626979993744
2017;99;97551;M;13;50,8245605607727
2017;99;97551;M;14;46,1975618548478
2017;99;97551;M;15;45,2150056465275
2017;99;97551;M;16;48,1452542076947
2017;99;97551;M;17;40,2848045411323
2017;99;97551;M;18;58,0660050820628
